id,inclinacion_peligrosa
39862,0
39865,0
39868,0
39874,0
39876,0
39878,0
39879,0
39883,0
39886,0
39888,1
39890,0
39894,0
39895,1
39896,0
39899,0
39904,0
39907,0
39909,0
39918,0
39919,0
39922,0
39923,0
39924,0
39929,0
39935,1
39936,1
39941,0
39947,0
39952,0
39959,1
39970,0
39975,0
39978,0
39981,0
39983,0
39991,0
39992,1
39993,1
40004,0
40007,0
40009,0
40011,0
40027,0
40032,1
40033,0
40036,0
40037,0
40038,0
40049,0
40050,1
40054,0
40056,0
40058,1
40059,1
40060,1
40061,1
40063,0
40066,0
40078,0
40081,1
40094,0
40095,0
40098,0
40099,1
40101,1
40103,1
40107,0
40110,1
40111,1
40114,0
40118,1
40122,0
40123,0
40124,0
40128,1
40132,1
40134,1
40135,1
40136,0
40138,0
40139,1
40147,0
40149,0
40151,1
40155,1
40157,1
40158,1
40159,1
40163,0
40167,0
40168,0
40170,1
40171,1
40173,1
40176,0
40190,1
40194,0
40195,0
40199,0
40203,0
40208,0
40212,0
40217,0
40219,0
40221,1
40224,0
40225,0
40226,0
40230,0
40232,1
40235,1
40237,1
40238,0
40242,0
40243,0
40245,0
40248,0
40249,0
40251,0
40252,1
40253,0
40255,0
40258,0
40263,0
40272,0
40276,0
40279,0
40280,0
40287,0
40288,0
40289,0
40296,1
40302,0
40308,0
40309,0
40311,0
40314,0
40315,1
40318,0
40321,0
40324,1
40329,1
40331,1
40332,1
40335,1
40341,0
40342,1
40354,0
40355,0
40361,1
40371,1
40375,1
40383,0
40389,0
40391,1
40397,0
40400,0
40403,1
40410,1
40418,1
40422,1
40426,1
40428,1
40430,1
40438,1
40440,0
40442,1
40449,1
40459,1
40463,1
40464,1
40466,1
40467,1
40468,1
40472,1
40475,1
40485,1
40491,0
40494,1
40499,0
40500,1
40504,1
40514,1
40515,1
40518,1
40520,1
40521,1
40522,1
40531,1
40539,1
40543,1
40545,1
40546,1
40549,0
40551,0
40552,1
40553,0
40556,0
40557,0
40558,0
40568,0
40569,0
40574,0
40575,1
40576,0
40577,0
40579,0
40588,0
40589,1
40591,0
40599,0
40600,0
40601,1
40612,1
40613,1
40614,0
40615,1
40619,0
40626,1
40627,1
40628,1
40634,1
40637,1
40641,1
40642,1
40647,1
40648,1
40654,1
40658,1
40663,1
40666,1
40669,1
40671,1
40673,1
40674,1
40677,1
40687,0
40691,0
40695,0
40698,0
40704,0
40706,0
40708,0
40710,1
40711,1
40714,1
40719,1
40720,1
40735,1
40737,0
40740,1
40745,1
40753,1
40754,1
40757,1
40759,1
40767,0
40768,0
40769,0
40773,1
40774,1
40783,1
40784,1
40785,1
40786,0
40790,1
40791,1
40793,1
40795,1
40799,1
40801,1
40806,1
40812,1
40813,0
40816,0
40819,1
40824,1
40826,1
40827,1
40829,1
40830,1
40832,1
40840,0
40841,1
40842,0
40845,1
40846,1
40847,1
40848,1
40851,1
40853,1
40855,1
40861,0
40864,1
40865,1
40866,1
40868,1
40869,1
40873,0
40874,0
40878,1
40884,1
40889,1
40890,1
40892,1
40894,1
40896,1
40899,1
40909,1
40910,1
40913,1
40918,1
40928,0
40930,1
40946,1
40949,1
40952,1
40953,0
40955,0
40956,0
40959,1
40970,1
40971,1
40972,1
40973,1
40974,1
40975,0
40978,0
40984,0
40992,0
40993,1
40994,1
40999,1
41004,1
41008,1
41012,1
41013,0
41014,1
41019,1
41020,1
41022,1
41023,1
41025,1
41027,0
41032,0
41033,0
41038,0
41039,0
41040,1
41043,1
41051,0
41054,1
41055,1
41058,1
41060,0
41062,0
41063,0
41072,0
41073,0
41078,1
41083,1
41084,1
41086,1
41087,1
41088,1
41092,1
41095,1
41096,1
41098,1
41102,1
41105,1
41113,1
41114,1
41116,1
41120,1
41128,1
41129,1
41141,0
41142,0
41144,0
41146,0
41147,0
41148,0
41154,0
41159,0
41167,0
41169,1
41170,1
41174,1
41176,1
41177,1
41178,0
41181,0
41183,0
41187,1
41192,0
41195,1
41208,1
41213,1
41214,1
41221,1
41224,0
41229,0
41233,0
41236,0
41240,0
41241,1
41247,0
41249,1
41250,1
41251,1
41253,1
41257,1
41259,0
41262,0
41263,1
41268,0
41271,0
41273,0
41274,1
41278,1
41283,0
41287,1
41289,1
41295,1
41299,1
41300,1
41304,0
41310,0
41313,0
41321,1
41326,1
41335,1
41340,1
41341,1
41345,1
41346,1
41348,0
41352,0
41353,0
41354,0
41361,0
41369,1
41373,1
41374,0
41382,0
41389,0
41390,1
41395,0
41397,0
41404,0
41408,0
41418,1
41419,0
41420,1
41421,1
41423,1
41426,1
41431,0
41433,0
41434,0
41441,0
41446,1
41451,1
41453,1
41457,0
41458,1
41460,1
41463,1
41465,1
41468,0
41469,0
41476,0
41477,0
41480,1
41482,0
41484,0
41487,0
41490,1
41493,1
41496,0
41501,0
41502,0
41507,0
41509,0
41514,0
41517,0
41519,0
41526,1
41531,0
41536,1
41540,0
41542,0
41543,0
41547,1
41551,0
41562,1
41563,1
41566,1
41573,1
41575,1
41577,1
41578,1
41583,1
41588,1
41592,1
41593,1
41596,1
41597,1
41598,0
41606,1
41610,1
41614,0
41615,1
41621,0
41622,1
41624,0
41628,0
41633,0
41634,1
41635,0
41637,1
41640,0
41642,0
41644,1
41646,1
41648,0
41649,0
41650,0
41653,1
41660,1
41661,1
41662,0
41673,1
41674,1
41675,1
41684,0
41693,0
41694,0
41704,0
41706,0
41707,0
41708,0
41710,1
41715,0
41720,1
41723,1
41725,1
41727,1
41730,1
41731,1
41759,1
41763,1
41764,1
41766,0
41767,1
41768,0
41770,1
41775,1
41776,0
41782,0
41786,1
41787,0
41789,0
41797,0
41806,1
41807,0
41810,1
41812,1
41815,1
41816,0
41819,1
41822,0
41826,0
41828,0
41830,0
41831,1
41832,1
41834,1
41837,1
41838,0
41840,0
41841,0
41845,1
41846,1
41849,1
41851,1
41855,1
41859,1
41861,1
41865,1
41868,1
41878,1
41884,1
41891,1
41899,0
41901,0
41904,0
41906,0
41909,0
41911,1
41914,0
41916,0
41917,1
41918,1
41922,0
41931,0
41933,1
41936,1
41940,0
41941,0
41946,0
41947,0
41949,0
41952,0
41953,0
41958,0
41969,1
41971,1
41973,1
41974,1
41989,1
41990,1
41992,1
42000,1
42002,1
42003,1
42006,1
42009,1
42011,0
42012,1
42017,0
42020,0
42022,0
42023,1
42026,1
42027,1
42031,1
42034,1
42040,0
42046,0
42047,0
42048,1
42072,1
42073,0
42076,0
42083,0
42086,0
42091,0
42098,1
42101,0
42104,0
42105,1
42108,1
42118,1
42121,1
42123,1
42133,1
42134,1
42155,1
42156,1
42157,1
42159,0
42161,0
42166,0
42170,0
42171,0
42172,1
42175,0
42176,0
42187,1
42191,1
42198,1
42205,0
42208,0
42216,0
42221,1
42224,0
42227,0
42236,0
42238,1
42239,0
42240,0
42242,0
42247,0
42251,0
42252,0
42255,0
42256,1
42257,1
42260,0
42266,0
42267,1
42268,0
42269,0
42272,1
42273,1
42280,1
42300,0
42302,0
42307,0
42308,0
42313,0
42323,1
42328,0
42330,0
42331,0
42336,0
42337,0
42338,0
42346,0
42350,0
42352,1
42353,0
42356,0
42359,1
42365,0
42370,0
42371,0
42372,0
42376,0
42380,1
42381,1
42382,1
42383,1
42395,1
42396,1
42397,0
42402,0
42403,1
42404,1
42406,1
42408,0
42412,0
42415,0
42418,1
42425,1
42427,1
42434,0
42445,0
42447,0
42451,1
42452,1
42457,0
42460,0
42468,0
42469,1
42472,0
42480,0
42483,0
42484,1
42488,1
42492,1
42496,1
42498,0
42503,1
42507,1
42508,0
42510,1
42513,0
42514,0
42515,0
42516,0
42521,0
42522,0
42525,0
42528,1
42529,0
42532,0
42533,0
42536,0
42537,0
42538,0
42544,1
42545,1
42547,1
42549,0
42550,0
42554,1
42559,1
42561,0
42562,0
42563,0
42566,0
42575,1
42577,1
42579,1
42581,1
42583,0
42586,0
42587,0
42588,0
42591,1
42602,1
42611,0
42615,0
42617,0
42623,1
42630,0
42638,1
42642,0
42645,0
42649,0
42652,0
42657,1
42660,0
42664,0
42666,0
42668,1
42672,0
42677,0
42679,1
42680,1
42682,0
42684,0
42689,1
42690,1
42691,1
42695,0
42709,0
42719,1
42727,0
42729,0
42743,0
42744,1
42749,0
42753,1
42754,0
42755,0
42756,0
42757,0
42758,0
42759,0
42762,1
42772,0
42773,1
42775,0
42778,1
42781,1
42782,1
42787,1
42789,1
42792,0
42796,0
42815,0
42817,0
42818,0
42819,0
42822,0
42830,0
42833,0
42835,0
42842,0
42844,0
42847,0
42855,1
42857,0
42860,1
42861,1
42862,1
42863,0
42864,0
42866,1
42868,0
42874,0
42875,0
42879,0
42881,1
42882,0
42890,0
42891,0
42892,0
42894,0
42895,0
42896,0
42897,0
42898,0
42903,0
42912,1
42914,1
42915,0
42919,0
42921,0
42923,1
42926,0
42927,0
42929,0
42932,0
42935,1
42938,1
42939,1
42941,1
42942,0
42948,0
42951,0
42952,0
42959,0
42963,0
42966,1
42969,0
42971,1
42973,1
42977,1
42979,1
42985,1
42989,1
42990,1
42998,0
43001,0
43004,1
43007,1
43008,1
43009,1
43011,0
43013,1
43020,0
43022,0
43031,1
43032,1
43037,0
43038,1
43040,1
43043,0
43045,0
43053,1
43065,1
43068,1
43070,0
43072,1
43074,0
43077,1
43080,0
43081,0
43091,1
43092,1
43095,1
43096,0
43098,1
43101,0
43105,0
43109,1
43110,0
43115,1
43117,0
43118,1
43121,1
43122,1
43127,0
43130,0
43132,1
43138,1
43140,1
43143,1
43146,0
43151,0
43153,0
43157,0
43160,0
43162,0
43165,0
43169,0
43171,1
43172,1
43174,0
43179,1
43180,0
43182,0
43190,0
43191,1
43192,0
43195,1
43196,1
43203,0
43206,0
43207,0
43208,0
43217,1
43229,1
43230,1
43237,0
43244,0
43251,0
43252,0
43257,1
43262,0
43263,1
43266,0
43267,0
43269,1
43270,0
43273,1
43274,1
43277,1
43286,1
43290,1
43295,1
43301,1
43303,1
43305,1
43306,0
43309,1
43317,1
43319,0
43324,1
43325,1
43326,0
43330,0
43335,0
43336,0
43338,0
43340,1
43341,0
43346,0
43349,1
43358,0
43360,1
43364,0
43366,0
43382,1
43384,1
43385,1
43386,1
43389,1
43392,1
43394,0
43399,0
43405,0
43412,0
43415,0
43416,0
43420,0
43423,1
43426,1
43427,1
43436,0
43438,0
43439,0
43443,1
43447,1
43448,1
43449,1
43450,1
43468,0
43474,0
43476,0
43477,1
43478,1
43479,1
43490,0
43492,0
43495,1
43501,1
43502,0
43511,0
43512,1
43513,0
43517,1
43521,0
43524,0
43538,0
43541,0
43547,1
43550,1
43556,0
43562,1
43568,0
43570,1
43580,0
43587,0
43592,0
43597,1
43600,1
43603,1
43605,0
43616,1
43621,1
43625,1
43634,1
43643,1
43644,0
43650,0
43651,1
43655,1
43658,1
43659,0
43666,1
43667,1
43669,1
43670,0
43672,0
43676,1
43677,0
43678,0
43679,0
43680,0
43683,0
43684,0
43689,0
43691,1
43694,1
43695,0
43696,1
43700,1
43711,1
43714,1
43715,0
43721,1
43726,0
43727,0
43731,0
43735,0
43736,0
43737,0
43741,0
43743,1
43744,1
43758,1
43760,0
43763,1
43765,0
43766,1
43772,0
43773,0
43774,0
43777,0
43778,0
43779,0
43783,1
43786,1
43792,0
43793,0
43794,1
43798,1
43800,0
43802,0
43811,1
43813,1
43815,1
43817,0
43829,0
43831,0
43833,1
43841,0
43844,1
43848,0
43851,0
43853,1
43855,1
43856,1
43858,1
43865,0
43870,0
43871,0
43872,0
43876,0
43877,1
43879,1
43881,0
43882,1
43886,1
43892,1
43894,1
43897,0
43902,0
43911,1
43912,1
43916,1
43923,0
43924,0
43928,1
43931,0
43938,1
43939,1
43941,1
43945,1
43952,1
43956,1
43957,1
43958,1
43961,1
43964,1
43965,1
43966,1
43969,1
43974,0
43975,1
43979,0
43981,1
43993,0
43994,0
43995,1
44004,1
44006,0
44012,1
44018,0
44022,0
44029,1
44030,1
44031,1
44033,1
44036,1
44038,0
44047,0
44053,0
44054,0
44055,0
44057,1
44063,0
44064,0
44066,0
44067,0
44068,0
44076,0
44079,0
44081,0
44083,0
44085,0
44086,0
44091,0
44092,1
44095,0
44099,0
44101,0
44112,1
44115,0
44119,0
44120,0
44125,0
44129,0
44130,1
44132,0
44133,1
44143,0
44148,0
44149,1
44151,1
44157,1
44158,1
44174,1
44176,1
44177,1
44178,1
44179,1
44183,0
44186,0
44187,1
44191,0
44192,0
44195,0
44198,0
44201,1
44205,1
44206,1
44208,1
44209,1
44212,1
44215,1
44217,1
44218,1
44220,0
44229,1
44235,1
44236,1
44243,1
44245,0
44254,0
44269,1
44271,1
44275,1
44281,1
44282,0
44284,0
44286,1
44287,1
44290,0
44294,1
44296,0
44301,1
44303,1
44304,0
44318,1
44321,1
44330,0
44331,1
44335,0
44341,1
44345,0
44354,1
44355,1
44356,1
44360,1
44362,0
44368,0
44371,1
44372,0
44373,1
44374,1
44381,1
44383,1
44390,1
44393,1
44397,0
44400,1
44401,1
44403,1
44405,1
44409,1
44410,0
44413,0
44414,1
44419,1
44424,1
44425,0
44429,1
44432,1
44436,1
44439,1
44443,1
44444,1
44445,1
44448,1
44451,0
44454,1
44455,1
44456,1
44465,1
44468,1
44469,1
44475,1
44495,1
44497,1
44502,0
44513,0
44514,0
44515,1
44516,1
44527,1
44529,1
44532,1
44534,1
44536,1
44538,1
44539,1
44541,1
44542,1
44544,1
44545,1
44548,1
44555,1
44557,0
44559,0
44560,0
44568,1
44570,1
44571,1
44576,1
44577,1
44581,1
44582,1
44585,1
44586,1
44589,1
44590,1
44591,1
44593,1
44601,0
44605,0
44607,1
44608,1
44609,1
44610,1
44617,1
44623,0
44625,1
44626,1
44630,1
44633,0
44638,1
44639,1
44640,1
44641,1
44642,1
44651,0
44652,1
44660,1
44663,0
44667,0
44668,0
44669,0
44675,0
44683,1
44686,0
44687,0
44688,1
44690,1
44692,0
44695,1
44705,1
44708,1
44711,0
44725,1
44729,1
44734,1
44737,0
44739,1
44743,0
44749,0
44750,0
44757,1
44758,0
44760,0
44777,1
44779,1
44788,1
44790,1
44794,1
44796,1
44798,0
44804,0
44807,0
44814,1
44816,1
44822,1
44824,0
44826,1
44828,0
44829,0
44835,0
44836,0
44837,1
44838,1
44839,1
44843,1
44844,1
44850,1
44857,1
44858,1
44860,0
44861,0
44862,0
44863,0
44865,0
44869,1
44886,1
44889,1
44893,1
44894,1
44905,0
44909,0
44916,0
44919,0
44921,0
44922,0
44925,0
44926,0
44930,1
44933,0
44936,0
44939,1
44946,1
44951,0
44956,0
44957,0
44961,0
44964,1
44966,0
44967,1
44975,1
44976,1
44977,1
44979,1
44984,1
44988,0
44989,0
44994,1
44996,0
44998,1
45000,1
45001,1
45002,0
45004,0
45006,0
45007,0
45014,0
45017,0
45020,0
45023,1
45024,0
45031,1
45033,0
45035,0
45043,1
45049,1
45053,1
45054,1
45058,1
45065,0
45075,1
45083,1
45085,1
45091,1
45092,1
45093,1
45094,1
45095,1
45097,1
45104,1
45110,0
45122,0
45123,0
45127,1
45128,1
45129,1
45130,0
45131,0
45135,1
45137,1
45138,0
45142,1
45151,1
45155,1
45157,1
45163,1
45167,1
45171,1
45177,1
45182,1
45183,1
45186,1
45188,1
45193,1
45194,1
45199,1
45207,1
45212,1
45220,1
45223,1
45224,1
45225,0
45228,1
45229,1
45238,0
45247,1
45249,0
45252,1
45261,1
45262,1
45264,1
45273,1
45276,1
45281,1
45283,1
45286,1
45289,1
45291,1
45294,0
45295,0
45297,1
45299,0
45300,0
45302,1
45306,1
45308,1
45311,1
45312,1
45315,1
45317,1
45320,0
45322,1
45323,0
45325,0
45327,0
45328,1
45333,1
45335,0
45336,0
45337,0
45342,0
45343,0
45349,0
45351,0
45355,1
45357,0
45359,0
45362,0
45363,0
45364,1
45365,1
45366,0
45367,0
45370,0
45372,1
45375,1
45377,0
45383,0
45384,1
45395,1
45400,0
45401,1
45404,0
45414,0
45415,1
45419,1
45420,0
45421,0
45422,0
45431,0
45432,0
45436,1
45438,0
45442,0
45445,0
45447,1
45448,0
45450,1
45452,1
45458,0
45466,1
45472,0
45484,0
45485,0
45486,1
45488,1
45492,1
45493,0
45494,0
45495,1
45496,1
45500,1
45504,1
45507,0
45509,0
45512,1
45513,1
45516,1
45522,1
45528,1
45529,1
45530,1
45540,1
45542,1
45543,1
45545,1
45554,1
45556,0
45558,0
45559,0
45562,1
45564,1
45567,1
45569,1
45573,1
45577,1
45584,1
45587,1
45588,1
45589,1
45591,1
45592,0
45595,1
45597,0
45599,1
45604,0
45606,1
45607,1
45609,0
45611,0
45612,0
45613,0
45615,0
45619,0
45622,0
45627,0
45633,1
45634,0
45635,1
45636,0
45637,0
45639,0
45642,0
45646,0
45648,0
45650,1
45652,0
45653,0
45656,0
45660,0
45662,1
45664,1
45671,0
45673,1
45674,0
45675,0
45681,1
45688,0
45692,0
45693,0
45699,0
45705,0
45717,0
45720,0
45725,1
45732,1
45739,0
45742,1
45744,1
45747,0
45754,0
45758,0
45762,1
45764,0
45768,1
45769,1
45772,1
45777,0
45778,0
45783,0
45784,0
45787,1
45788,1
45804,1
45810,0
45811,0
45818,1
45820,1
45826,0
45828,0
45831,0
45836,1
45842,1
45843,1
45844,1
45845,1
45846,1
45852,0
45855,1
45857,0
45869,0
45873,0
45876,0
45878,1
45885,0
45888,0
45892,1
45893,1
45894,0
45896,0
45897,0
45898,0
45905,1
45906,0
45916,1
45917,0
45918,1
45919,1
45922,0
45923,0
45927,1
45933,0
45937,0
45940,1
45943,0
45944,1
45945,1
45949,1
45956,0
45963,0
45967,1
45973,0
45974,1
45976,0
45978,1
45981,1
45983,1
45986,0
45995,1
45997,1
46000,1
46002,1
46015,0
46021,1
46022,1
46032,0
46046,1
46050,1
46056,1
46061,0
46067,0
46068,0
46070,0
46073,0
46076,0
46080,0
46081,1
46084,1
46085,1
46086,1
46092,0
46093,0
46095,0
46097,1
46099,1
46100,0
46108,0
46110,0
46118,1
46119,0
46120,1
46122,0
46124,0
46133,0
46139,0
46141,1
46155,0
46157,0
46158,0
46163,1
46165,1
46167,0
46168,0
46170,0
46171,0
46172,0
46173,0
46179,0
46181,0
46191,1
46192,1
46193,1
46203,0
46206,0
46208,1
46215,0
46217,0
46219,0
46223,0
46226,0
46227,0
46231,0
46234,0
46241,0
46242,0
46246,0
46258,1
46259,1
46260,1
46263,0
46264,0
46268,0
46269,1
46273,1
46276,0
46277,1
46283,0
46286,1
46300,0
46302,0
46303,1
46305,0
46318,0
46319,0
46326,0
46329,0
46331,1
46335,0
46338,1
46344,0
46351,0
46366,0
46368,0
46374,0
46375,0
46379,0
46384,0
46385,0
46390,0
46395,1
46396,1
46399,0
46400,1
46402,0
46406,1
46412,1
46416,1
46420,0
46429,0
46436,0
46437,0
46444,1
46445,0
46449,0
46453,1
46454,0
46455,1
46458,1
46463,0
46468,1
46473,1
46475,0
46478,0
46482,1
46488,1
46493,1
46497,1
46499,1
46504,1
46508,1
46514,1
46520,0
46521,0
46522,0
46526,0
46528,0
46533,0
46537,0
46545,0
46548,1
46551,1
46556,1
46558,0
46562,1
46565,0
46567,0
46570,1
46582,0
46583,1
46586,0
46589,0
46590,0
46592,0
46596,0
46597,0
46599,0
46600,0
46608,0
46612,0
46616,1
46618,0
46620,0
46621,0
46623,0
46629,1
46631,1
46633,0
46634,1
46635,1
46636,1
46638,1
46641,1
46644,0
46646,1
46655,0
46662,0
46663,1
46665,0
46669,0
46680,0
46693,1
46699,1
46700,0
46701,0
46702,0
46706,0
46707,0
46708,0
46710,0
46711,1
46712,0
46716,0
46719,0
46736,0
46743,1
46751,0
46755,0
46759,0
46763,0
46767,1
46770,1
46773,0
46774,0
46777,0
46779,1
46783,1
46784,1
46785,1
46789,1
46790,0
46797,1
46798,0
46803,0
46810,1
46812,1
46814,1
46826,1
46829,0
46830,0
46843,1
46844,1
46847,0
46849,1
46850,1
46854,1
46859,1
46860,0
46862,0
46868,0
46884,1
46888,1
46889,1
46891,0
46893,0
46898,0
46899,0
46902,0
46904,0
46907,1
46915,0
46918,1
46921,1
46922,1
46923,0
46924,1
46926,0
46929,0
46930,0
46933,0
46934,0
46939,0
46941,0
46942,0
46947,1
46950,0
46951,0
46952,0
46954,1
46958,0
46960,1
46971,0
46979,0
46980,0
46982,0
46987,1
47003,0
47004,1
47007,1
47008,1
47014,0
47022,1
47023,1
47032,1
47035,1
47036,1
47039,1
47040,1
47042,1
47047,1
47052,0
47057,1
47060,0
47065,1
47070,0
47076,0
47080,0
47082,0
47090,1
47091,1
47095,1
47096,1
47098,1
47100,1
47102,1
47104,1
47106,1
47111,0
47112,1
47113,1
47114,0
47124,1
47127,0
47129,1
47130,0
47132,0
47134,0
47137,0
47139,1
47141,1
47144,1
47145,1
47146,1
47149,1
47151,0
47158,0
47160,1
47161,0
47162,0
47163,0
47164,1
47172,1
47174,0
47175,0
47179,0
47180,0
47182,0
47183,1
47186,0
47188,0
47191,0
47192,0
47193,1
47195,0
47197,1
47202,0
47217,1
47231,0
47232,0
47236,0
47240,0
47241,0
47242,0
47243,0
47246,0
47247,1
47248,1
47250,0
47253,0
47256,0
47265,0
47266,0
47267,0
47268,1
47277,0
47287,1
47288,0
47289,0
47290,0
47302,0
47303,1
47305,0
47307,1
47311,1
47318,1
47320,0
47325,0
47328,0
47332,0
47339,0
47347,0
47348,0
47349,1
47356,0
47361,0
47363,0
47366,0
47371,1
47378,0
47386,1
47388,1
47390,1
47396,1
47399,1
47403,0
47404,0
47405,0
47408,0
47414,0
47415,1
47416,0
47418,0
47419,0
47423,1
47430,1
47432,0
47434,0
47438,0
47439,1
47441,0
47444,1
47446,1
47454,0
47459,0
47460,0
47467,0
47470,1
47473,0
47478,0
47483,0
47487,0
47498,1
47499,1
47502,1
47508,0
47509,0
47510,0
47515,0
47516,0
47517,0
47522,0
47523,0
47524,0
47530,0
47535,0
47536,0
47539,0
47540,0
47541,0
47545,0
47549,0
47556,1
47558,1
47560,0
47561,0
47563,1
47567,0
47571,1
47578,1
47579,0
47582,1
47583,0
47585,0
47596,0
47600,0
47605,0
47606,0
47614,0
47617,0
47619,1
47627,0
47631,1
47633,1
47637,0
47639,0
47641,1
47647,1
47648,0
47650,0
47657,1
47662,1
47665,1
47668,0
47676,0
47682,1
47689,0
47690,1
47703,1
47704,1
47709,1
47712,0
47713,0
47715,1
47718,1
47722,0
47726,1
47728,1
47729,0
47731,0
47733,0
47738,0
47744,1
47745,1
47747,1
47753,0
47758,0
47759,0
47766,0
47768,1
47773,0
47775,1
47777,0
47779,1
47782,0
47783,0
47788,1
47792,0
47794,1
47797,0
47798,0
47805,0
47807,1
47809,0
47824,0
47827,0
47841,1
47845,1
47846,1
47848,0
47851,0
47860,0
47861,1
47862,1
47864,1
47868,1
47869,0
47870,0
47874,0
47875,1
47879,1
47881,1
47883,0
47884,0
47891,0
47895,0
47896,1
47898,1
47899,1
47903,0
47904,0
47906,0
47908,1
47909,0
47920,1
47931,1
47936,0
47940,1
47944,1
47949,1
47950,1
47960,1
47962,1
47963,1
47970,1
47971,1
47975,1
47976,0
47977,0
47978,0
47990,1
47995,0
47997,0
48000,0
48001,0
48007,0
48011,0
48015,0
48016,0
48017,1
48018,0
48019,0
48027,1
48030,1
48034,1
48035,1
48039,1
48055,0
48059,0
48064,0
48065,0
48071,1
48075,1
48076,1
48077,1
48081,0
48084,0
48091,1
48096,1
48097,1
48099,1
48104,0
48122,0
48129,1
48138,0
48141,1
48142,1
48148,1
48149,1
48151,1
48155,1
48159,1
48164,1
48172,1
48173,0
48174,1
48177,1
48179,1
48194,1
48197,1
48199,0
48208,0
48210,1
48212,1
48214,0
48215,0
48216,0
48218,1
48220,0
48222,1
48226,1
48228,1
48234,1
48235,0
48245,1
48246,0
48266,1
48271,0
48276,1
48277,1
48281,1
48282,1
48284,0
48293,1
48297,1
48300,1
48303,1
48306,1
48308,0
48315,0
48318,1
48321,1
48323,1
48324,1
48328,1
48332,1
48334,1
48338,1
48343,1
48344,0
48346,1
48354,1
48356,1
48361,1
48368,1
48376,1
48379,0
48381,0
48384,0
48389,0
48390,0
48391,1
48394,0
48396,0
48397,0
48412,1
48413,1
48415,1
